"","pptnum","Title","Artist","memoryage","type","vivid","memvalence","memenergy","unique","important","social","emo","emoextra","corresponding","specific","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","key_name","mode_name","key_mode","Age"
"880",137,"Eye of the Tiger","Survivor",20,3,2,2,2,2,1,1,"","boredom",1,0,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,"2HHtWyy5CgaQbC7XSoOb0e","C","minor","C minor",60
"881",137,"Another Brick in the Wall, Pt. 2","Pink Floyd",17,3,7,5,5,4,3,5,"7,3,24,2,23,19,17","",1,0,0.704,0.319,0,-18.099,1,0.0395,0.0655,0.00235,0.151,0.69,104.516,"09BINxFxiDeywjfC39nRFi","C","major","C major",60
"882",137,"Da Ya Think I'm Sexy?","Rod Stewart",18,2,7,1,3,4,1,1,"","sadness",0,1,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,"4z7maGZkAonDlXlwo8q69f","D","minor","D minor",60
"883",137,"Stayin' Alive","Bee Gees",14,2,6,4,5,5,5,5,"7,24,4,19,17","",1,1,0.699,0.607,10,-15.293,0,0.0353,0.103,0.000629,0.236,0.958,103.612,"13SpmZVSu9m6SmsQuCYpF3","A#","minor","A# minor",60
"884",137,"December, 1963 (Oh, What a Night)","The Four Seasons",13,2,3,3,1,3,1,2,"","boredom",0,1,0.725,0.586,1,-9.545,1,0.0256,0.065,1.26e-05,0.0387,0.964,104.411,"1I3BEi02adBy0qmxKpIViM","C#","major","C# major",60
"885",137,"Rhinestone Cowboy","Glen Campbell",14,4,4,4,2,2,3,4,"3,25","boredom ",1,0,0.621,0.788,4,-4.326,1,0.0314,0.354,0,0.305,0.926,129.62,"4pCNJwixy2ImFncaPY2yE2","E","major","E major",60
"886",137,"Without You","Harry Nilsson",14,4,3,3,3,3,2,1,"23,25","",0,0,0.526,0.509,7,-10.893,1,0.0628,0.6,0,0.144,0.497,138.318,"2QgWuCtBpNIpl5trmKCxRf","G","major","G major",60
"887",138,"Whoomp! There It Is - Radio Edit","Tag Team",25,4,3,4,3,2,2,2,"23,25","",1,0,0.798,0.639,4,-7.391,0,0.0424,0.00141,0,0.0836,0.421,129.443,"3oWXoSkjdbTlQlteizN7Hb","E","minor","E minor",49
"888",138,"Nothing Compares 2 U","Sin�ad O'Connor",49,2,5,3,3,1,2,4,"1,3,25,16,33,37","",1,1,0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,"064ZylFGeddMC08XdMoNyj","F","major","F major",49
"889",138,"Straight Up","Paula Abdul",15,3,5,4,4,1,2,2,"25","",0,0,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,"5xl5582IihbEZAnfj0xyso","G","major","G major",49
"890",138,"Faith - Remastered","George Michael",27,2,5,4,4,2,3,2,"4,25","",0,1,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,"0HEmnAUT8PHznIAAmVXqFJ","B","major","B major",49
"891",138,"Alone","Heart",17,4,5,5,5,3,4,5,"7,3,24,4,38,19,25","*the age range option did not allow me to state a range = 17-49 years old",1,0,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,"54b8qPFqYqIndfdxiLApea","C#","major","C# major",49
"892",138,"Wake Me Up Before You Go-Go","Wham!",12,3,3,3,3,1,2,2,"25","",0,0,0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,"0ikz6tENMONtK6qGkOrU3c","C","major","C major",49
"893",138,"Against All Odds (Take a Look at Me Now) - 2016 Remaster","Phil Collins",12,3,2,3,3,2,4,2,"25","age range again is 12-15 years",1,0,0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,"63CHa6rmamv9OsehkRD8oz","C#","major","C# major",49
"894",139,"Something Just Like This","The Chainsmokers�and�Coldplay",19,2,2,4,5,1,1,5,"24,19","",1,1,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",24
"895",139,"Work","Rihanna�featuring�Drake",19,2,3,5,5,2,1,5,"24,2,4,26,19","",1,1,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,"32lmL4vQAAotg6MrJnhlQZ","B","major","B major",24
"896",139,"Sugar","Maroon 5",21,2,2,4,4,1,1,3,"24","",1,1,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,"494OU6M7NOf4ICYb4zWCf5","C#","major","C# major",24
"897",139,"Happy - From ""Despicable Me 2""","Pharrell Williams",13,2,3,5,5,2,2,3,"1,7,3,24,2,4,34,23,19,17","Inspiration",1,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",24
"898",139,"Blurred Lines","Robin Thicke�featuring�T.I.�and�Pharrell Williams",14,2,6,4,3,3,1,2,"4,23,19,25,35,8,11,21","",1,1,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,"0n4bITAu0Y0nigrz3MFJMb","G","major","G major",24
"900",140,"Never Gonna Give You Up","Rick Astley",20,3,2,2,2,2,2,2,"","",0,0,0.727,0.939,8,-11.855,1,0.0369,0.135,4.35e-05,0.151,0.916,113.33,"7GhIk7Il098yCjg4BQjzvb","G#","major","G# major",53
"901",140,"Wake Me Up Before You Go-Go","Wham!",15,3,6,4,4,4,4,4,"19","",1,0,0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,"0ikz6tENMONtK6qGkOrU3c","C","major","C major",53
"902",140,"Against All Odds (Take a Look at Me Now) - 2016 Remaster","Phil Collins",18,3,7,5,5,5,5,5,"24","",1,0,0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,"63CHa6rmamv9OsehkRD8oz","C#","major","C# major",53
"903",140,"Flashdance...What A Feeling - From ""Flashdance""","Irene Cara",16,1,4,4,4,4,4,4,"25","",0,0,0.657,0.666,10,-8.706,1,0.0337,0.202,2.59e-06,0.151,0.654,129.043,"5nUpmh8WSlQooSmNEUWDJo","A#","major","A# major",53
"904",140,"Ebony And Ivory - Remixed 2015","Paul McCartney�and�Stevie Wonder",15,2,6,4,3,3,2,2,"25","",1,1,0.567,0.692,4,-7.881,1,0.0379,0.0784,0,0.0338,0.708,160.697,"3fVSMbeq8tY3G85yxcJwRU","E","major","E major",53
"905",140,"Endless Love - From ""The Endless Love"" Soundtrack","Diana Ross�&�Lionel Richie",12,2,7,5,5,5,4,3,"1,24,38,25,32,35,8","",1,1,0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633,"0FGxAEMIE5GhyFqFMHRWaO","A#","major","A# major",53
"906",141,"Thinking out Loud","Ed Sheeran",17,3,4,3,2,2,2,2,"9","",0,0,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,"34gCuhDGsG4bRPIf9bb02f","D","major","D major",27
"907",141,"Call Me Maybe","Carly Rae Jepsen",15,3,5,2,3,2,2,2,"4,22,12","",0,0,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"20I6sIOMTCkB6w7ryavxtO","G","major","G major",27
"908",141,"Party Rock Anthem","LMFAO�featuring�Lauren Bennett�and�GoonRock",15,2,4,3,3,2,3,4,"19,25","",0,1,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,"0IkKz2J93C94Ei4BvDop7P","F","minor","F minor",27
"909",141,"TiK ToK","Kesha",15,3,4,3,3,2,2,3,"4","",0,0,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,"0HPD5WQqrq7wPWR7P7Dw1i","D","minor","D minor",27
"910",141,"I Gotta Feeling","The Black Eyed Peas",15,2,7,5,5,3,4,4,"24,4,25","",0,1,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,"4vp2J1l5RD4gMZwGFLfRAu","C","major","C major",27
"911",141,"Temperature","Sean Paul",8,3,3,4,3,1,2,2,"25","",0,0,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,"0k2GOhqsrxDTAbFFSdNJjT","C","minor","C minor",27
"912",141,"We Belong Together","Mariah Carey",6,3,4,3,3,2,2,2,"25,16","",0,0,0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,"3LmvfNUQtglbTrydsdIqFU","C","major","C major",27
"914",142,"One Sweet Day","Mariah Carey�and�Boyz II Men",16,3,7,5,5,2,3,2,"24,10,32,16","",1,0,0.568,0.495,1,-8.964,1,0.0299,0.353,0,0.0839,0.303,128.234,"7ySbfLwdCwl1EM0zNCJZ38","C#","major","C# major",45
"915",142,"Gangsta's Paradise","Coolio�featuring�L.V.",16,3,7,5,5,3,2,5,"24,2,23,19,32","",1,0,0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,"7lQWRAjyhTpCWFC0jmclT4","G#","major","G# major",45
"916",142,"Hero","Mariah Carey",14,3,6,4,4,2,4,1,"","Hope",1,0,0.501,0.378,4,-9.37,1,0.029,0.735,0,0.119,0.178,119.987,"4FCb4CUbFCMNRkI6lYc1zI","E","major","E major",45
"917",142,"Vogue","Madonna",12,2,7,3,3,4,1,4,"7,23,13,32,8,33,14","",0,1,0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,"7j5TIXPi0cCbSSqItmbyZy","F#","major","F# major",45
"918",142,"Sweet Child O' Mine","Guns N' Roses",16,3,5,5,5,3,3,5,"24,4,34,19","",1,0,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,"7snQQk1zcKl8gZ92AnueZW","F#","major","F# major",45
"919",142,"Shake You Down","Gregory Abbott",13,3,7,3,3,3,4,1,"10,27,33","",1,0,0.783,0.391,11,-13.154,0,0.0283,0.5,0,0.3,0.807,94.949,"6AyURVQJn9o8qwiYvE37nG","B","minor","B minor",45
"920",144,"Hips Don't Lie (feat. Wyclef Jean)","Shakira�featuring�Wyclef Jean",22,3,2,3,3,3,2,2,"","Social connection",0,0,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,"3ZFTkvIE7kyPt6Nu3PEa7V","A#","minor","A# minor",36
"921",144,"Hollaback Girl","Gwen Stefani",17,3,2,3,3,3,2,4,"4","",0,0,0.918,0.918,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,"6RcQOut9fWL6FSqeIr5M1r","A#","minor","A# minor",36
"922",144,"The Way You Move (feat. Sleepy Brown)","OutKast�featuring�Sleepy Brown",18,3,2,3,3,2,1,4,"4,8","Shyness",0,0,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,"5z7mYFfhw6N6f23VwrokJD","F","minor","F minor",36
"923",144,"Ignition - Remix","R. Kelly",33,4,4,3,3,1,1,1,"25","",0,0,0.778,0.549,1,-6.144,1,0.0473,0.0549,0,0.0724,0.802,133.041,"3zSCNTXI7Ed0PiidZVmzIe","C#","major","C# major",36
"924",144,"Dilemma","Nelly�featuring�Kelly Rowland",34,2,6,4,4,2,2,4,"3,4,25","",1,1,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,"0ARK753YaiJbpLUk7z5yIM","D","minor","D minor",36
"925",144,"Too Close","Next",14,2,4,4,4,4,3,3,"4,32,35","Cheekiness, Mischief",0,1,0.847,0.402,7,-9.952,1,0.0641,0.0118,0,0.283,0.752,99.693,"5IFCyWplye09HytIP80RCF","G","major","G major",36
"926",144,"Un-Break My Heart","Toni Braxton",10,3,6,4,4,3,2,1,"7,17,32,16,37","",1,0,0.625,0.426,2,-8.4,0,0.0271,0.412,0,0.116,0.112,110.021,"5Ihd9HrPvOADyVoonH9ZjB","D","minor","D minor",36
"927",145,"Baby Got Back","Sir Mix-a-Lot",25,3,5,3,3,2,3,3,"4,11","",1,0,0.933,0.664,1,-11.281,1,0.311,0.00471,0,0.0908,0.616,128.467,"7MCNnnmwm7TXMh7xyNGohi","C#","major","C# major",50
"928",145,"I Want to Know What Love Is - 1999 Remaster","Foreigner",14,3,3,3,3,2,3,3,"4,8,6","",0,0,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,"1JLn8RhQzHz3qDqsChcmBl","F#","major","F# major",50
"929",145,"What's Love Got to Do with It","Tina Turner",10,2,5,3,3,1,3,3,"","confusion - I didn't understand why they found it amusing",0,1,0.851,0.406,1,-11.631,1,0.0662,0.219,6.79e-06,0.0853,0.793,97.84,"6FcQD1qOpqV8NdhY45sKyI","C#","major","C# major",50
"930",145,"Flashdance...What A Feeling - From ""Flashdance""","Irene Cara",15,3,4,4,4,1,3,3,"1,4,23,8,6","",1,0,0.657,0.666,10,-8.706,1,0.0337,0.202,2.59e-06,0.151,0.654,129.043,"5nUpmh8WSlQooSmNEUWDJo","A#","major","A# major",50
"931",145,"I Love Rock 'N Roll","Joan Jett & The Blackhearts",16,3,5,3,3,2,3,3,"4,8,6","",1,0,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,"2Cdvbe2G4hZsnhNMKyGrie","E","major","E major",50
"932",146,"Just Dance","Lady Gaga�featuring�Colby O'Donis",20,3,5,3,3,2,2,2,"7,3,23,11,6,36,33","",1,0,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,"3QuEpyj4kTRWiWuckd1hcK","C#","minor","C# minor",33
"933",146,"Irreplaceable","Beyonc�",16,3,2,3,3,1,2,1,"1,7,3,23,25,32,33","",0,0,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,"6RX5iL93VZ5fKmyvNXvF1r","G","minor","G minor",33
"934",146,"Promiscuous","Nelly Furtado�featuring�Timbaland",10,3,5,5,5,1,3,1,"1,7,3,24,23,19,25,36","",1,0,0.815,0.974,10,-6.065,0,0.0474,0.0465,5.48e-05,0.132,0.873,114.302,"78WGVLH0KKKzsWPwccEXjz","A#","minor","A# minor",33
"935",146,"This Love","Maroon 5",15,2,4,2,2,1,1,1,"9,15,5,12,14","",1,1,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,"6YgV0EF8xJMZz0Zm6BTaT4","F","minor","F minor",33
"936",146,"Get Busy","Sean Paul",16,3,6,4,5,2,4,5,"4,25","",1,0,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,"5qTvkDrSfvwDv6RBjjcfQr","A#","minor","A# minor",33
"937",146,"Dilemma","Nelly�featuring�Kelly Rowland",7,3,4,4,3,1,2,2,"25","",1,0,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,"0ARK753YaiJbpLUk7z5yIM","D","minor","D minor",33
"938",146,"I'm Real - Murder Remix","Jennifer Lopez�featuring�Ja Rule",8,4,5,4,4,1,2,1,"7,17,25","",1,0,0.701,0.601,11,-7.678,0,0.153,0.197,0,0.0649,0.564,83.433,"7rOIWUhSfjWh4E7443PYE8","B","minor","B minor",33
"939",146,"Smooth","Santana�featuring�Rob Thomas",7,3,4,2,2,1,1,1,"9","",0,0,0.612,0.923,9,-3.879,1,0.0317,0.157,4.43e-05,0.12,0.959,115.952,"3WiQ6zAIAy9u10eNzMMmgg","A","major","A major",33
"940",147,"Blinding Lights","The Weeknd",20,3,2,3,2,1,1,1,"3,4,23,17","",1,0,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,"0sf12qNH5qcw8qpgymFOqD","C#","major","C# major",22
"941",147,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X�featuring�Billy Ray Cyrus",18,2,1,4,3,4,1,1,"3,4,23","",1,1,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"6u7jPi22kF8CTQ3rb9DHE7","F#","major","F# major",22
"942",147,"HUMBLE.","Kendrick Lamar",16,3,2,2,2,1,1,5,"4,25","",1,0,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"7KXjTSCq5nL1LoYtL7XAwS","C#","minor","C# minor",22
"943",147,"Work","Rihanna�featuring�Drake",16,3,1,2,3,1,1,5,"9","",1,0,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,"32lmL4vQAAotg6MrJnhlQZ","B","major","B major",22
"944",147,"Happy - From ""Despicable Me 2""","Pharrell Williams",14,2,2,2,3,4,1,1,"4,11","Annoyance",1,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",22
"945",147,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis�featuring�Ray Dalton",17,3,1,3,3,1,1,3,"","I can’t associate a feeling with the memory.",0,0,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"3bidbhpOYeV4knp8AIu8Xn","D","major","D major",22
"946",147,"We Are Young (feat. Janelle Monae)","Fun�featuring�Janelle Mon�e",13,2,5,4,2,2,1,1,"25,27","",1,1,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,"5rgy6ghBq1eRApCkeUdJXf","A#","major","A# major",22
"947",147,"TiK ToK","Kesha",8,2,4,2,5,4,2,4,"24,4,19,25","",1,1,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,"0HPD5WQqrq7wPWR7P7Dw1i","D","minor","D minor",22
"948",148,"Fancy","Iggy Azalea�featuring�Charli XCX",18,4,5,3,3,1,1,4,"8,9,6,14","",1,0,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"3W3KtDwAIg3mAruSpnfG3Q","A#","minor","A# minor",28
"949",148,"Thrift Shop (feat. Wanz)","Macklemore & Ryan Lewis�featuring�Wanz",18,4,1,2,3,1,1,4,"8,9,6,14","",1,0,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,"4YMqbFcDIFiCBd02PzUBcM","F#","minor","F# minor",28
"950",148,"Lights - Single Version","Ellie Goulding",27,2,7,4,2,1,1,4,"1,4,34,26","",1,1,0.68,0.799,8,-5.805,0,0.0347,0.0323,0.0459,0.123,0.744,120.031,"2QwG0flKv1wq9fyvfsMD9C","G#","minor","G# minor",28
"951",148,"Party Rock Anthem","LMFAO�featuring�Lauren Bennett�and�GoonRock",18,4,2,3,3,1,1,4,"8,9,6,14","",1,0,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,"0IkKz2J93C94Ei4BvDop7P","F","minor","F minor",28
"952",148,"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","T-Pain�featuring�Yung Joc",28,4,1,3,3,1,1,1,"","",0,0,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,"2aIdVb8v9KTpEZnftkz2mD","C#","major","C# major",28
"953",148,"Bad Day","Daniel Powter",12,2,7,5,4,3,2,5,"1,24,4,23","",1,1,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,"0mUyMawtxj1CJ76kn9gIZK","D#","major","D# major",28
"954",148,"One, Two Step (feat. Missy Elliott)","Ciara�featuring�Missy Elliott",13,3,3,4,3,1,1,4,"4,34,38,26,23","",0,0,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,"7uKcScNXuO3MWw6LowBjW1","F","minor","F minor",28
"955",148,"Burn","Usher",14,3,1,3,3,1,1,3,"","",0,0,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,"7z3N2W7Xz1t2G2sAO8wFVH","C#","major","C# major",28
"956",149,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",18,3,6,5,5,4,3,5,"24,19,35","",0,0,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,"2k1np6GRFvKjgjYfo2g39B","C#","major","C# major",54
"957",149,"Billie Jean","Michael Jackson",14,4,5,5,4,3,3,4,"24,4,36","",0,0,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002,"7J1uxwnxfQLu4APicE5Rnj","B","minor","B minor",54
"958",149,"Eye of the Tiger","Survivor",13,2,5,3,4,4,2,5,"38,23,19","",1,1,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,"2HHtWyy5CgaQbC7XSoOb0e","C","minor","C minor",54
"959",149,"Le Freak - 2018 Remaster","Chic",13,4,5,4,4,5,1,5,"1,7,3,23,18","",1,0,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,"7Kszjzps0xbQXyo1pO4KfE","G","major","G major",54
"960",149,"Kiss You All Over","Exile",10,3,4,3,3,3,3,1,"35,11,6","",0,0,0.668,0.302,0,-16.991,1,0.0345,0.0855,0.000179,0.0971,0.573,102.549,"2DizXuCkbDsLcGYu0XtE1I","C","major","C major",54
"961",150,"No One","Alicia Keys",20,4,1,3,1,1,1,1,"","",1,0,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,"4ZoffM8qkSNg9uwLq3DQY7","C#","minor","C# minor",31
"962",151,"Eye of the Tiger","Survivor",13,2,6,4,4,3,2,4,"19,25","",1,1,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,"2HHtWyy5CgaQbC7XSoOb0e","C","minor","C minor",60
"963",151,"My Sharona","The Knack",35,3,6,4,4,4,4,5,"24,4,19","",1,0,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,"1HOMkjp0nHMaTnfAkslCQj","C","major","C major",60
"964",151,"Rhinestone Cowboy","Glen Campbell",12,2,2,3,3,3,1,1,"25","",1,1,0.621,0.788,4,-4.326,1,0.0314,0.354,0,0.305,0.926,129.62,"4pCNJwixy2ImFncaPY2yE2","E","major","E major",60
"965",151,"Dancing Machine","The Jackson 5",17,3,6,5,4,4,3,4,"24,4,34,26,19,17,25","",0,0,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,"7GVUmCP00eSsqc4tzj1sDD","B","minor","B minor",60
"966",151,"Tie a Yellow Ribbon Round the Ole Oak Tree","Tony Orlando and Dawn",10,3,4,4,3,2,2,2,"25","",1,0,0.776,0.794,6,-7.722,1,0.0723,0.133,2.35e-05,0.689,0.845,109.277,"0xqb2Euq1PAxKHBA36NUnx","F#","major","F# major",60
"967",151,"American Pie","Don McLean",10,3,3,4,3,2,3,2,"25","",1,0,0.557,0.527,8,-6.216,0,0.034,0.632,0.000194,0.149,0.595,171.836,"0s9r5xD7C1M57ItFn9STIN","G#","minor","G# minor",60
"968",152,"My Sharona","The Knack",16,3,3,5,5,1,1,4,"19","",1,0,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,"1HOMkjp0nHMaTnfAkslCQj","C","major","C major",60
"969",153,"Easy On Me","Adele",17,4,2,4,2,1,1,2,"10,25","",1,0,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,"0gplL1WMoJ6iYaPgMCL0gX","F","major","F major",19
"970",153,"good 4 u","Olivia Rodrigo",18,3,1,4,5,1,1,4,"19,25,5","",1,0,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,"4ZtFanR9U6ndgddUvNcjcG","A","major","A major",19
"971",153,"Without Me","Halsey",18,3,5,1,2,2,2,1,"6,33","",1,0,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C","F#","major","F# major",19
"972",153,"Something Just Like This","The Chainsmokers�and�Coldplay",10,3,2,4,2,2,1,1,"3,10","",1,0,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"6RUKPb4LETWmmr3iAEQktW","B","minor","B minor",19
"973",153,"Love Yourself","Justin Bieber",11,3,2,4,2,2,1,1,"3,34,25","",1,0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,"50kpGaPAhYJ3sGmk6vplg0","E","major","E major",19
"974",153,"See You Again (feat. Charlie Puth)","Wiz Khalifa�featuring�Charlie Puth",12,2,6,1,2,4,4,5,"25,20,6,16,33","",1,1,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,"7wqSzGeodspE3V6RBD5W8L","A#","major","A# major",19
"975",153,"Happy - From ""Despicable Me 2""","Pharrell Williams",11,2,6,2,4,3,1,4,"8,6","",1,1,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"5b88tNINg4Q4nrRbrCXUmg","F","minor","F minor",19
"976",154,"E.T.","Katy Perry�featuring�Kanye West",19,2,4,3,3,2,2,1,"24,34","",0,1,0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,"36ux3YuUsGTWPT8fXclS45","C#","major","C# major",31
"977",154,"Hey, Soul Sister","Train",19,2,5,4,3,2,2,1,"24,23","",0,1,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,"4HlFJV71xXKIGcU3kRyttv","C#","minor","C# minor",31
"978",154,"Hot In Herre","Nelly",17,2,5,5,5,3,2,4,"24,19","happiness",0,1,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,"04KTF78FFg8sOHC1BADqbY","B","minor","B minor",31
"979",155,"Trap Queen","Fetty Wap",14,4,3,3,2,2,3,4,"4","",0,0,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"4AtfPLLTc3Pi1eP6mXGej8","G","major","G major",27
"980",155,"Dark Horse","Katy Perry�featuring�Juicy J",17,3,5,3,4,1,3,4,"24,4","",1,0,0.645,0.589,6,-6.131,1,0.0523,0.00396,0,0.145,0.35,131.899,"4kgsK0fftHtg9gZOzkU5T2","F#","major","F# major",27
"981",155,"Radioactive","Imagine Dragons",17,4,3,2,2,1,1,1,"","",1,0,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,"4G8gkOterJn0Ywt6uhqbhp","A","major","A major",27
"982",155,"Just Dance","Lady Gaga�featuring�Colby O'Donis",17,3,6,5,5,4,3,4,"24","",1,0,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,"3QuEpyj4kTRWiWuckd1hcK","C#","minor","C# minor",27
"984",155,"The Sweet Escape","Gwen Stefani�featuring�Akon",10,3,6,4,4,2,4,4,"24,4,23,19,36","",1,0,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,"66ZcOcouenzZEnzTJvoFmH","C#","major","C# major",27
"986",156,"Honky Tonk Women","The Rolling Stones",22,3,5,4,4,1,2,3,"3,24","",1,0,0.693,0.687,5,-12.909,1,0.0973,0.575,0,0.398,0.699,108.854,"6aL6pPBaTMGgM558mplSnj","F","major","F major",72
"988",156,"The End of the World","Skeeter Davis",16,3,5,5,4,2,4,2,"1,7,24,19","",1,0,0.529,0.835,8,-7.368,1,0.0437,0.357,0,0.0718,0.927,159.599,"7wfyjmWXvy38iXUKzXjbzW","G#","major","G# major",72
